s ds n T
1.49500000E+09	1.00000000E+07	1.17876444E+09	1.40713125E+06
1.50500000E+09	1.00000000E+07	1.17464539E+09	1.41059780E+06
1.51500000E+09	1.00000000E+07	1.17059058E+09	1.41402427E+06
1.52500000E+09	1.00000000E+07	1.16659865E+09	1.41741120E+06
1.53500000E+09	1.00000000E+07	1.16266830E+09	1.42075913E+06
1.54500000E+09	1.00000000E+07	1.15879827E+09	1.42406860E+06
1.55500000E+09	1.00000000E+07	1.15498734E+09	1.42734010E+06
1.56500000E+09	1.00000000E+07	1.15123432E+09	1.43057415E+06
1.57500000E+09	1.00000000E+07	1.14753806E+09	1.43377122E+06
1.58500000E+09	1.00000000E+07	1.14389746E+09	1.43693180E+06
1.59500000E+09	1.00000000E+07	1.14031143E+09	1.44005634E+06
1.60500000E+09	1.00000000E+07	1.13677892E+09	1.44314530E+06
1.61500000E+09	1.00000000E+07	1.13329894E+09	1.44619911E+06
1.62500000E+09	1.00000000E+07	1.12987048E+09	1.44921821E+06
1.63500000E+09	1.00000000E+07	1.12649261E+09	1.45220300E+06
1.64500000E+09	1.00000000E+07	1.12316439E+09	1.45515391E+06
1.65500000E+09	1.00000000E+07	1.11988492E+09	1.45807133E+06
1.66500000E+09	1.00000000E+07	1.11665334E+09	1.46095565E+06
1.67500000E+09	1.00000000E+07	1.11346878E+09	1.46380725E+06
1.68500000E+09	1.00000000E+07	1.11033044E+09	1.46662649E+06
1.69500000E+09	1.00000000E+07	1.10723751E+09	1.46941375E+06
1.70500000E+09	1.00000000E+07	1.10418922E+09	1.47216937E+06
1.71500000E+09	1.00000000E+07	1.10118480E+09	1.47489371E+06
1.72500000E+09	1.00000000E+07	1.09822352E+09	1.47758709E+06
1.73500000E+09	1.00000000E+07	1.09530467E+09	1.48024985E+06
1.74500000E+09	1.00000000E+07	1.09242756E+09	1.48288231E+06
1.75500000E+09	1.00000000E+07	1.08959150E+09	1.48548479E+06
1.76500000E+09	1.00000000E+07	1.08679584E+09	1.48805760E+06
1.77500000E+09	1.00000000E+07	1.08403994E+09	1.49060103E+06
1.78500000E+09	1.00000000E+07	1.08132318E+09	1.49311538E+06
1.79500000E+09	1.00000000E+07	1.07864494E+09	1.49560095E+06
1.80500000E+09	1.00000000E+07	1.07600464E+09	1.49805800E+06
1.81500000E+09	1.00000000E+07	1.07340171E+09	1.50048682E+06
1.82500000E+09	1.00000000E+07	1.07083558E+09	1.50288768E+06
1.83500000E+09	1.00000000E+07	1.06830570E+09	1.50526085E+06
1.84500000E+09	1.00000000E+07	1.06581155E+09	1.50760657E+06
1.85500000E+09	1.00000000E+07	1.06335261E+09	1.50992510E+06
1.86500000E+09	1.00000000E+07	1.06092837E+09	1.51221670E+06
1.87500000E+09	1.00000000E+07	1.05853833E+09	1.51448160E+06
1.88500000E+09	1.00000000E+07	1.05618205E+09	1.51672001E+06
1.89500000E+09	1.00000000E+07	1.05385906E+09	1.51893214E+06
1.90500000E+09	1.00000000E+07	1.05156893E+09	1.52111820E+06
1.91500000E+09	1.00000000E+07	1.04931121E+09	1.52327840E+06
1.92500000E+09	1.00000000E+07	1.04708548E+09	1.52541294E+06
1.93500000E+09	1.00000000E+07	1.04489134E+09	1.52752200E+06
1.94500000E+09	1.00000000E+07	1.04272838E+09	1.52960580E+06
1.95500000E+09	1.00000000E+07	1.04059620E+09	1.53166451E+06
1.96500000E+09	1.00000000E+07	1.03849442E+09	1.53369832E+06
1.97500000E+09	1.00000000E+07	1.03642267E+09	1.53570741E+06
1.98500000E+09	1.00000000E+07	1.03438058E+09	1.53769197E+06
1.99500000E+09	1.00000000E+07	1.03236779E+09	1.53965216E+06
2.00500000E+09	1.00000000E+07	1.03038394E+09	1.54158816E+06
2.01500000E+09	1.00000000E+07	1.02842871E+09	1.54350014E+06
2.02500000E+09	1.00000000E+07	1.02650175E+09	1.54538826E+06
2.03500000E+09	1.00000000E+07	1.02460275E+09	1.54725269E+06
2.04500000E+09	1.00000000E+07	1.02273137E+09	1.54909358E+06
2.05500000E+09	1.00000000E+07	1.02088731E+09	1.55091110E+06
2.06500000E+09	1.00000000E+07	1.01907026E+09	1.55270539E+06
2.07500000E+09	1.00000000E+07	1.01727993E+09	1.55447660E+06
2.08500000E+09	1.00000000E+07	1.01551602E+09	1.55622488E+06
2.09500000E+09	1.00000000E+07	1.01377825E+09	1.55795039E+06
2.10500000E+09	1.00000000E+07	1.01206635E+09	1.55965325E+06
2.11500000E+09	1.00000000E+07	1.01038004E+09	1.56133361E+06
2.12500000E+09	1.00000000E+07	1.00871905E+09	1.56299161E+06
2.13500000E+09	1.00000000E+07	1.00708313E+09	1.56462737E+06
2.14500000E+09	1.00000000E+07	1.00547202E+09	1.56624104E+06
2.15500000E+09	1.00000000E+07	1.00388547E+09	1.56783274E+06
2.16500000E+09	1.00000000E+07	1.00232325E+09	1.56940259E+06
2.17500000E+09	1.00000000E+07	1.00078511E+09	1.57095073E+06
2.18500000E+09	1.00000000E+07	9.99270820E+08	1.57247727E+06
2.19500000E+09	1.00000000E+07	9.97780158E+08	1.57398233E+06
2.20500000E+09	1.00000000E+07	9.96312901E+08	1.57546603E+06
2.21500000E+09	1.00000000E+07	9.94868831E+08	1.57692849E+06
2.22500000E+09	1.00000000E+07	9.93447738E+08	1.57836981E+06
2.23500000E+09	1.00000000E+07	9.92049413E+08	1.57979011E+06
2.24500000E+09	1.00000000E+07	9.90673655E+08	1.58118950E+06
2.25500000E+09	1.00000000E+07	9.89320266E+08	1.58256808E+06
2.26500000E+09	1.00000000E+07	9.87989053E+08	1.58392596E+06
2.27500000E+09	1.00000000E+07	9.86679826E+08	1.58526324E+06
